id,name,generic_name,trade_name,synonym
20000552,Salicylic acid+Lactic acid+Polidocanol Soln 10 mL [Collomak],"Salicylic acid, Lactic acid, Polidocanol",Collomak,
20000554,Lamivudine+Zidovudine Tab [Combid 150/300],Zidovudine and Lamivudine,Combid,
20000555,Pancreatin Tab [Combizym],Digestive enzymes,Combizym,
20000556,Entacapone Tab 200 mg [Comtan],Entacapone,Comtan,entacapone (INN)
20000558,Ipratropium+Salbutamol Nebule 2.5 mL [Combivent],Ipratropium and Salbutamol,Combivent,
20000559,Pantoprazole Inj 40 mg [Controloc I.V.],Pantoprazole,Controloc,pantoprazole (INN)
20000560,Bisoprolol Tab 2.5 mg [Concor],Bisoprolol,Concor,bisoprolol (INN)
20000561,Bisoprolol Tab 5 mg [Concor],Bisoprolol,Concor,bisoprolol (INN)
20000562,Methylphenidate ER Tab 18 mg [Concerta],Methylphenidate,Concerta,"methylphenidate (INN, USAN)"
20000563,Methylphenidate ER Tab 36 mg [Concerta],Methylphenidate,Concerta,"methylphenidate (INN, USAN)"
20000565,Pantoprazole Tab 40 mg [Controloc],Pantoprazole,Controloc,pantoprazole (INN)
20000566,Pantoprazole Tab 20 mg [Controloc],Pantoprazole,Controloc,pantoprazole (INN)
20000567,Amiodarone Inj 150 mg/3 mL [Cordarone],Amiodarone,Cordarone,amiodarone (INN)
20000569,Amiodarone Tab 200 mg [Cordarone],Amiodarone,Cordarone,amiodarone (INN)
20000570,Hydrocortisone Tab 10 mg [Cortef],Hydrocortisone,Cortef,hydrocortisone (INN)
20000571,Timolol+Dorzolamide Eye Drop 5 mL [Cosopt],Timolol and Dorzolamide,Cosopt,
20000576,Perindopril Tab  5 mg [Coversyl],Perindopril arginine,Coversyl,เพอรินโดพริล (RDU)
20000577,Losartan Tab  50 mg [Cozaar],Losartan,Cozaar,losartan (INN)
20000578,Losartan Tab 100 mg [Cozaar],Losartan,Cozaar,losartan (INN)
20000579,Chlorpheniramine Inj 10 mg/mL [Chlorpheniramine GPO],Chlorpheniramine,Chlorpheniramine GPO,"PIRITON, chlorphenamine (INN), chlorpheniramine (BAN, USAN), CPM"
20000580,Chlorphenamine Tab 4 mg [Chlorpheniramine],Chlorpheniramine,Chlorpheniramine ANH,"PIRITON, chlorphenamine (INN), chlorpheniramine (BAN, USAN), CPM"
20000581,Levofloxacin Inj 500 mg/100 mL [Cravit i.v.],Levofloxacin,Cravit,"levofloxacin (INN), เลโวฟล็อกซาซิน (RDU)"
20000583,Levofloxacin Tab 500 mg [Cravit],Levofloxacin,Cravit,"levofloxacin (INN), เลโวฟล็อกซาซิน (RDU)"
20000584,Levofloxacin Eye Drop 0.5% 5 mL [Cravit],Levofloxacin,Cravit,"levofloxacin (INN), เลโวฟล็อกซาซิน (RDU)"
20000585,Pancreatin Cap 150 mg [Creon 10000],"Pancreatin (Lipase, Amylase, Protease)",Creon,
20000586,Rosuvastatin Tab 10 mg [Crestor],Rosuvastatin,Crestor,"rosuvastatin (INN), โรซูวาสแตติน (RDU)"
20000587,Rosuvastatin Tab 20 mg [Crestor],Rosuvastatin,Crestor,"rosuvastatin (INN), โรซูวาสแตติน (RDU)"
20000591,Estradiol+Norgestrel Tab (21) [Cyclo-Progynova],"Norgestrel and Estradiol, Sequential",Cyclo-Progynova,
20000594,Progesterone Vaginal Tab 400 mg [Cyclogest],Progesterone,Cyclogest,progesterone (INN)
20000595,Cyclopentolate Eye Drop 1% 15 mL [Cyclogyl],Cyclopentolate,Cyclogyl,cyclopentolate (INN)
20000596,Ganciclovir Inj 500 mg [Cymevene],Ganciclovir,Cymevene,ganciclovir (INN)
20000597,Cyproheptadine Tab 4 mg [Cyheptine],Cyproheptadine,Cyheptine,cyproheptadine (INN)
20000598,Misoprostol Tab 200 mcg [Cytotec],Misoprostol,Cytotec,misoprostol (INN)
20000600,Diazepam Tab 2 mg [Divopan],Diazepam,Divopan,"VALIUM, diazepam (INN)"
20000602,Diazepam Tab 5 mg [Divopan],Diazepam,Divopan,"VALIUM, diazepam (INN)"
20000603,Diosmine+Hesperidin Tab 500 mg [Daflon],Diosmin and Hesperidin,Daflon,
20000604,Calcipotriol Oint 30 g [Daivonex],Calcipotriol,Daivonex,calcipotriol (INN)
20000606,Miconazole Oral Gel 2% 10 g [Daktarin],Miconazole,Daktarin,miconazole (INN)
20000610,Nitrofurantoin Tab 100 mg [Nitrofurantoin ANH],Nitrofurantoin,Nitrofurantoin ANH,"nitrofurantoin (INN), ไนโตรฟูแรนโตอีน (RDU)"
20000611,Clindamycin Cap 300 mg [Dalacin C],Clindamycin,Dalacin C,"clindamycin (INN), คลินดามัยซิน (RDU)"
20000613,Danazol Cap 100 mg [Vabon],Danazol,Vabon,danazol (INN)
20000614,Danazol Cap 200 mg [Vabon],Danazol,Vabon,danazol (INN)
20000615,Glibenclamide Tab 5 mg [Daonil],Glibenclamide (Glyburide),Daonil,"glibenclamide (INN, BAN), glyburide (USAN), กลัยเบนคลาไมด์ (RDU)"
20000617,Dapsone (DDS) Tab 100 mg [Dopsan],Dapsone,Dopsan,dapsone (INN)
20000618,Melitracen+Flupentixol Tab [Deanxit],Melitracen and Flupentixol,Deanxit,
20000620,Diethylcarbamazine Tab 300 mg [Filadec],Diethylcarbamazine,Filadec,diethylcarbamazine (INN)
20000622,Coenzyme Q10 Tab 10 mg [Decaquinon],Coenzyme Q10 (Ubidecarenone; Ubiquinone),Decaquinon,"ubidecarenone (INN, BAN), ubiquinone"
20000624,Sodium valproate Inj 400 mg [Depakine],sodium valproate,Depakine,valproic acid (INN)
20000627,Medroxyprogesterone IM Inj 150 mg/3 mL [Enaf],Medroxyprogesterone,Enaf,medroxyprogesterone (INN)
20000628,Sodium valproate Soln 200 mg/mL 60 mL [Depakine],sodium valproate,Depakine,valproic acid (INN)
20000629,Sodium valproate EC Tab 200 mg [Depakine],sodium valproate,Depakine,valproic acid (INN)
20000630,Sodium valproate CR Tab 500 mg [Depakine Chrono],sodium valproate,Depakine Chrono,valproic acid (INN)
20000632,Clobetasol Oint 0.05%  5 g [Dermovate],Clobetasol,Dermovate,clobetasol (INN)
20000633,Clobetasol Scalp Lotion 0.05% 30 mL [Dermovate],Clobetasol,Dermovate,clobetasol (INN)
20000634,Prednicarbate Cream 0.25% 5 g [Dermatop],Prednicarbate,Dermatop,prednicarbate (INN)
20000637,Deferoxamine Inj 500 mg/7.5 mL [Desferal],Deferoxamine,Desferal,deferoxamine (INN)
20000638,Trazodone Tab 50 mg [Desirel],Trazodone,Desirel,trazodone (INN)
20000641,Dextran+NSS Inf 500 mL [Dextran 40],Dextran and Sodium chloride,Dextran 40,
20000643,Dextromethorphan Tab 15 mg [Icolid],Dextromethorphan,Icolid,"ROMILAR, dextromethorphan (INN)"
20000645,Dexa+Neomycin Eye/Ear Drop 4 mL [DexOph],Dexamethasone and Neomycin,DexOph,
20000647,Chlorpropamide Tab 250 mg [Diabinese],Chlorpropamide,Diabinese,chlorpropamide (INN)
20000649,Gliclazide Tab 80 mg [Diamicron],Gliclazide,Diamicron,"gliclazide (INN), กลัยคลาไซด์ (RDU)"
20000651,Ethinylestradiol+Cyproterone Tab (21) [Diane-35],Cyproterone and Ethinylestradiol,Diane-35,
20000653,Diclofenac EC Tab 25 mg [Dosanac],Diclofenac,Dosanac,"diclofenac (INN, USAN), ไดโคลฟีแนค (RDU)"
20000657,Diclofenac Gel 1% 30 g [Masaren],Diclofenac,Masaren,"diclofenac (INN, USAN), ไดโคลฟีแนค (RDU)"
20000658,Benzydamine Soln 0.15% 200 mL [Difflam],Benzydamine,Difflam,benzydamine (INN)
20000659,Adapalene Gel 0.1% 15 g [Differin],Adapalene,Differin,adapalene (INN)
20000660,Phenytoin Inj 250 mg [Dilantin],Phenytoin,Dilantin,phenytoin (INN)
20000661,Phenytoin SR Cap 100 mg [Dilantin],Phenytoin,Dilantin,phenytoin (INN)
20000662,Phenytoin Tab 50 mg [Dilantin infatab],Phenytoin,Dilantin,phenytoin (INN)
20000663,Diltiazem Tab 30 mg [Ditizem],Diltiazem,Ditizem,"diltiazem (INN), ดิลไทอะเซ็ม (RDU)"
20000664,Diltiazem Tab 60 mg [Ditizem],Diltiazem,Ditizem,"diltiazem (INN), ดิลไทอะเซ็ม (RDU)"
20000665,Carvedilol Tab 25 mg [Dilatrend],Carvedilol,Dilatrend,carvedilol (INN)
20000666,Carvedilol Tab  6.25 mg [Dilatrend],Carvedilol,Dilatrend,carvedilol (INN)
20000667,Diltiazem CR Tab 120 mg [Cardil CR],Diltiazem,Cardil CR,"diltiazem (INN), ดิลไทอะเซ็ม (RDU)"
20000670,Bromphen+Phenylephrine Elixir 60 mL [Dimetapp],Brompheniramine and Phenylephrine,Dimetapp,
20000673,Valsartan Tab  80 mg [Diovan],Valsartan,Diovan,valsartan (INN)
20000674,Valsartan Tab 160 mg [Diovan],Valsartan,Diovan,valsartan (INN)
20000676,Alanyl glutamine Inj 100 mL [Dipeptiven],Alanyl glutamine,Dipeptiven,
20000678,Triptorelin IM Inj  3.75 mg [Diphereline P.R.],Triptorelin,Diphereline P.R.,triptorelin (INN)
20000679,Diphenhydramine Syrup 60 mL [Aracaf],"Diphenhydramine, Ammon Cl, Na citrate",Aracaf,
20000680,Dipyridamole Cap 75 mg [Agremol],Dipyridamole,Agremol,dipyridamole (INN)
20000681,SA 3% in Beta Oint 15 g [Diprosalic],Betamethasone dipro. and Salicylic acid,Diprosalic,
20000683,Betamethasone dipropionate Cream  5 g [Diprosone],Betamethasone dipropionate,Diprosone,
20000690,Oxybutynin Tab 5 mg [Diutropan],Oxybutynin,Diutropan,"oxybutynin (INN, USAN)"
20000691,Estradiol Gel 0.1% Sachet 1 g [Divigel],17beta-Estradiol (natural),Divigel,
20000693,Dobutamine Inj 250 mg/20 mL [DOBUTamine] (รายการยาสำรอง),Dobutamine,DOBUTamine,dobutamine (INN)
20000696,"Calcium carbonate,comb Tab [Dolomite-Bonemeal]","Ca carbonate, Ca phosphate, Mg hydroxide",Dolomite-Bonemeal,
20000697,Domperidone Susp 5 mg/5 mL 30 mL [Ninlium],Domperidone,Ninlium,"domperidone (INN), ดอมเพอริโดน (RDU)"
20000698,Domperidone Tab 10 mg [Mirax-M],Domperidone,Mirax-M,"domperidone (INN), ดอมเพอริโดน (RDU)"
20000700,Dopamine Inj 250 mg/10 mL [Inopin],Dopamine,Inopin,dopamine (INN)
20000703,"Hydrocortisone,comb Rectal Suppo (10) [Doproct]","Hydrocortisone, Benzocaine, Zinc oxide",Doproct,
20000706,Beraprost Tab 20 mcg [Dorner],Beraprost,Dorner,"beraprost (INN, USAN)"
20000707,Midazolam Tab 15 mg [Dormicum],Midazolam,Dormicum,midazolam (INN)
20000718,Bisacodyl EC Tab 5 mg [Dulcolax],Bisacodyl,Dulcolax,bisacodyl (INN)
20000719,Bisacodyl Rectal Suppo 10 mg (1 piece) [Dulcolax],Bisacodyl,Dulcolax,bisacodyl (INN)
20000724,Salicylic acid+Lactic acid Soln 15 mL [Duofilm],Salicylic acid and Lactic acid,Duofilm,
20000726,Lactulose Syrup 200 mL [Duphalac],Lactulose,Duphalac,lactulose (INN)
20000727,Dydrogesterone Tab 10 mg [Duphaston],Dydrogesterone,Duphaston,dydrogesterone (INN)
20000729,"White Petrolatum,comb Eye Oint 3.5 g [Duratears]","White petrolatum, Mineral oil, Lanolin",Duratear,
20000733,Parecoxib Inj 40 mg [Dynastat],Parecoxib,Dynastat,parecoxib (INN)
20000735,Diazepam Inj 10 mg/2 mL [Sipam],Diazepam,Sipam,"VALIUM, diazepam (INN)"
20000736,Venlafaxine ER Cap 150 mg [Efexor XR],Venlafaxine,Efexor XR,venlafaxine (INN)
20000737,Venlafaxine ER Cap  75 mg [Efexor XR],Venlafaxine,Efexor XR,venlafaxine (INN)
20000740,Indometacin Spray 50 mL [Elmetacin],Indometacin,Elmetacin,"indometacin (INN), อินโดเมธาซิน (RDU)"
20000742,Mometasone Cream 0.1% 15 g [Elomet],Mometasone,Elomet,mometasone (INN)
20000743,Mometasone Cream 0.1%  5 g [Elomet],Mometasone,Elomet,mometasone (INN)
20000744,Mometasone Lotion 0.1% 30 mL [Elomet],Mometasone,Elomet,mometasone (INN)
20000745,Levothyroxine Tab 100 mcg [Eltroxin],Levothyroxine sodium,Eltroxin,"levothyroxine sodium (INN), thyroxine (BAN)"
20000748,Lidocaine+Prilocaine Cream 30 g [Emla],Lidocaine and Prilocaine,Emla,
20000749,Enalapril Tab 10 mg [Nalopril],Enalapril,Nalopril,"enalapril (INN), อีนาลาพริล (RDU)"
20000750,Enalapril Tab 20 mg [Anapril],Enalapril,Anapril,"enalapril (INN), อีนาลาพริล (RDU)"
20000751,Enalapril Tab  5 mg [Anapril],Enalapril,Anapril,"enalapril (INN), อีนาลาพริล (RDU)"
20000752,Etanercept Inj 25 mg [Enbrel],Etanercept,Enbrel,etanercept (INN)
20000754,Hepatitis B Vaccine 20 mcg/mL [Engerix-B Adult],Hepatitis B (purified antigen),Engerix-B,
20000755,Hepatitis B Vaccine 10 mcg/0.5mL [Engerix-B Junior],Hepatitis B (purified antigen),Engerix-B,
20000756,Ensure Powder 400 g (Vanilla Flavor),Nutrition Adult (Complete Formula),Ensure,
20000758,Ensure Liquid 250 mL (Vanilla Flavor),Nutrition Adult (Complete Formula),Ensure,
20001391,Natamycin Eye Drop 5% 15 mL [Natacyn],Natamycin,Natacyn,natamycin (INN)
20001392,Metoclopramide Inj 10 mg/2 mL [Nausil],Metoclopramide,Nausil,metoclopramide (INN)
20001395,Neo-Mune Powder 400 g,Nutrition Adult (High Stress Formula),Neo-Mune,
20001397,Amino acids Inf  7% 500 mL [Nephrosteril],Amino acids (high essential),Nephrosteril,
20001401,Filgrastim (PFS) Inj 300 mcg/0.5 mL [Neupogen],Filgrastim,Neupogen,"filgrastim (INN), G-CSF"
20001402,Filgrastim (PFS) Inj 480 mcg/0.5 mL [Neupogen],Filgrastim,Neupogen,"filgrastim (INN), G-CSF"
20001410,Ergotamine+Phenobarb Tab [Neuramizone],Ergotamine and Phenobarbital,Neuramizone,
20001411,Vitamin B1-6-12 Inj [Nevramin],"Vitamin B1, B6, B12",Nevramin,
20001412,Vitamin B1-6-12 Tab [Nevramin],"Vitamin B1, B6, B12",Nevramin,
20001414,Esomeprazole Tab 20 mg [Nexium],Esomeprazole,Nexium,"esomeprazole (INN, USAN)"
20001415,Esomeprazole Tab 40 mg [Nexium],Esomeprazole,Nexium,"esomeprazole (INN, USAN)"
20001416,Nicotinic acid Tab 50 mg [Nicotinic acid],Niacin (Nicotinic acid),Nicotinic acid,nicotinic acid (INN)
20001423,Nifedipine SR Cap 20 mg [Nelapine SR],Nifedipine,Nelapine SR,"nifedipine (INN), ไนเฟดิปีน (RDU)"
20001425,Nimodipine Inj 10 mg/50 mL [Nimotop],Nimodipine,Nimotop,"nimodipine (INN), นิโมดิปีน (RDU)"
20001427,Nimodipine Tab 30 mg [Nimotop],Nimodipine,Nimotop,"nimodipine (INN), นิโมดิปีน (RDU)"
20001430,Nitrendipine Tab 10 mg [Ditrenil],Nitrendipine,Ditrenil,"nitrendipine (INN), ไนเทรนดิปีน (RDU)"
20001431,Nitrogycerine Patch 25 mg/24 h [Nitroderm TTS 5],Glyceryl trinitrate (Nitroglycerin),Nitroderm TTS,"glyceryl trinitrate (BAN), nitroglycerin (USAN), NTG"
20001433,Ketoconazole Cream 5 g [Nizoral],Ketoconazole,Nizoral,ketoconazole (INN)
20001434,Ketoconazole Shampoo 100 mL [Nizoral],Ketoconazole,Nizoral Shampoo,ketoconazole (INN)
20001435,NSS Eye Soln 0.9% 100 mL [Klean & Kare],Sodium chloride,NSS (Klean & Kare),
20001436,Piracetam Inj 3 g [Nootropil],Piracetam,Nootropil,piracetam (INN)
20001437,Piracetam Tab 800 mg [Nootropil],Piracetam,Nootropil,piracetam (INN)
20001444,Norfloxacin Tab 100 mg [Norxacin],Norfloxacin,Norxacin,"norfloxacin (INN), นอร์ฟล็อกซาซิน (RDU)"
20001445,Norfloxacin Tab 200 mg [Norxacin],Norfloxacin,Norxacin,"norfloxacin (INN), นอร์ฟล็อกซาซิน (RDU)"
20001446,Norfloxacin Tab 400 mg [Noxinor],Norfloxacin,Noxinor,"norfloxacin (INN), นอร์ฟล็อกซาซิน (RDU)"
20001447,Orphenadrine+Paracetamol Tab [Norgesic],Orphenadrine and Paracetamol,Norgesic,"MUSCOL, พาราเซตามอล+ออเฟนาดรีน (RDU)"
20001449,Norethisterone Tab 5 mg [Steron],Norethisterone,Steron,norethisterone (INN)
20001452,Amlodipine Tab 10 mg [Norvasc],Amlodipine,Norvasc,"amlodipine (INN), แอมโลดิปีน (RDU)"
20001453,Amlodipine Tab  5 mg [Norvasc],Amlodipine,Norvasc,"amlodipine (INN), แอมโลดิปีน (RDU)"
20001458,Repaglinide Tab 1 mg [Novonorm],Repaglinide,Novonorm,repaglinide (INN)
20001459,Repaglinide Tab 2 mg [Novonorm],Repaglinide,Novonorm,repaglinide (INN)
20001460,Repaglinide Tab 0.5 mg [Novonorm],Repaglinide,Novonorm,repaglinide (INN)
20001463,NSS Inj 5 mL [NSS Pharma Innova],Sodium chloride,NSS Pharma Innova,
20001468,Nitroglycerin Inj 50 mg/10 mL [Nitroject],Glyceryl trinitrate (Nitroglycerin),Nitroject,"glyceryl trinitrate (BAN), nitroglycerin (USAN), NTG"
20001470,Theophylline SR Tab 200 mg [Nuelin SR],Theophylline,Nuelin SR,
20000760,Ephedrine Inj 30 mg/mL [Ephedrine GPO],Ephedrine,Ephedrine GPO,
20000761,Lamivudine Tab 150 mg [Epivir],Lamivudine,Epivir,"lamivudine (INN), 3TC"
20000763,"Epoetin alfa (PFS) Inj 10,000 IU/mL [Eprex]",Erythropoietin alpha (Epoetin alpha),Eprex,"epoetin alfa (INN, BAN, USAN)"
20000764,Epoetin alfa (PFS) Inj  2000 IU/0.5 mL [Eprex],Erythropoietin alpha (Epoetin alpha),Eprex,"epoetin alfa (INN, BAN, USAN)"
20000765,Epoetin alfa (PFS) Inj  3000 IU/0.3 mL [Eprex],Erythropoietin alpha (Epoetin alpha),Eprex,"epoetin alfa (INN, BAN, USAN)"
20000766,Epoetin alfa (PFS) Inj  4000 IU/0.4 mL [Eprex],Erythropoietin alpha (Epoetin alpha),Eprex,"epoetin alfa (INN, BAN, USAN)"
20000767,"Epoetin alfa (PFS) Inj 40,000 IU/mL [Eprex]",Erythropoietin alpha (Epoetin alpha),Eprex,"epoetin alfa (INN, BAN, USAN)"
20000773,Erythromycin Gel 4% 1 g [Eryacne],Erythromycin,Eryacne,"erythromycin (INN), อิริโทรมัยซิน (RDU)"
20000774,"Fructose 1,6-diphosphate Inj 5 g [Esafosfina]","Fructose 1,6-diphosphate",Esafosfina,
20000775,Rocuronium Inj 50 mg/5 mL [Esmeron],Rocuronium,Esmeron,
20000777,Desoximetasone Oint 0.25% 5 g [Esperson],Desoximetasone (Desoxymethasone),Esperson,desoximetasone (INN)
20000779,Estradiol Tab 2 mg (28) [Estrofem],Estradiol hemihydrate,Estrofem,
20000780,Estradiol Tab 1 mg (28) [Estrofem],Estradiol hemihydrate,Estrofem,
20000782,Ethionamide Tab 250 mg [Ethionamide],Ethionamide,Ethionamide,ethionamide (INN)
20000785,Etomidate Inj 20 mg/10 mL [Etomidate],Etomidate,Etomidate,etomidate (INN)
20000793,Rivastigmine Cap 1.5 mg [Exelon],Rivastigmine,Exelon,rivastigmine (INN)
20000794,Rivastigmine Cap 3 mg [Exelon],Rivastigmine,Exelon,rivastigmine (INN)
20000795,Rivastigmine Cap 4.5 mg [Exelon],Rivastigmine,Exelon,rivastigmine (INN)
20000796,Rivastigmine Cap 6 mg [Exelon],Rivastigmine,Exelon,rivastigmine (INN)
20000797,Lynestrenol Tab 0.5 mg (28) [Exluton],Lynestrenol,Exluton,lynestrenol (INN)
20000798,Ferrous fumarate+Folic+Vit B6 Tab [Ferli-6],"Ferrous fumarate, Folic acid, Pyridoxine",Ferli-6,
20000801,Famciclovir Tab 250 mg [Famvir],Famciclovir,Famvir,famciclovir (INN)
20000804,Tinidazole Tab 500 mg [Fasigyn],Tinidazole,Fasigyn,tinidazole (INN)
20000805,Cleansing Cream 50 g [Fascicare],Cleanser,Fascicare,
20000806,Fluvoxamine Tab 100 mg [Faverin],Fluvoxamine,Faverin,fluvoxamine (INN)
20000807,Fluvoxamine Tab  50 mg [Faverin],Fluvoxamine,Faverin,fluvoxamine (INN)
20000809,Ferrous+Multivitamins+Minerals Tab [FBC],"Iron, Multivitamins and Minerals",FBC,
20000811,Piroxicam Tab 20 mg [Feldene-D],Piroxicam,Feldene-D,"piroxicam (INN), ไพร็อกซิแคม (RDU)"
20000812,Piroxicam Gel 25 g [Feldene],Piroxicam,Feldene,"piroxicam (INN), ไพร็อกซิแคม (RDU)"
20000813,Fluphenazine IM Inj 50 mg/2 mL [Fendec],Fluphenazine,Fendec,fluphenazine (INN)
20000814,Fluphenazine IM Inj 25 mg/mL [Fendec],Fluphenazine,Fendec,fluphenazine (INN)
20000817,Fenofibrate Cap 300 mg [Lexemin],fenofibrate (non micronised),Lexemin,fenofibrate (INN)
20000821,Ferrous sulfate Tab 200 mg [Ferrous sulphate],Ferrous sulfate,Ferrous sulfate ANH,
20000824,Metronidazole Susp 200 mg/5 mL 100 mL [Flagyl-S],Metronidazole,Flagyl-S,"metronidazole (INN), เมโทรนิดาโซล (RDU)"
20000825,Metronidazole Tab 400 mg [Flagyl],Metronidazole,Flagyl,"metronidazole (INN), เมโทรนิดาโซล (RDU)"
20000827,Diosmine+Hesperidin Tab 500 mg [Flavon],Diosmin and Hesperidin,Flavon,
20000829,Fluorometholone acetate Eye Drop 0.1%5mL[Flarex],Fluorometholone acetate,Flarex,fluorometholone (INN)
20000830,Carbocisteine Syrup 250 mg/5 mL 60 mL [Flemex],Carbocisteine,Flemex,carbocisteine (INN)
20000832,Carbocisteine Tab 375 mg [Flemex],Carbocisteine,Flemex,carbocisteine (INN)
20000834,Fluticasone Nasal Spray 50 mcg 120 D [Flixonase],Fluticasone,Flixonase,fluticasone (INN)
20000838,Fludrocortisone Tab 0.1 mg [Florinef],Fludrocortisone,Florinef,fludrocortisone (INN)
20000841,Flupentixol IM Inj 40 mg/2 mL [Fluanxol Depot],Flupentixol,Fluanxol,flupentixol (INN)
20000843,Fluconazole Inj 100 mg/50 mL [Flucozole],Fluconazole,Flucozole,fluconazole (INN)
20000844,Fludarabine Inj 50 mg [Fludara],Fludarabine,Fludara,fludarabine (INN)
20000845,"Influenza, trivalent (PFS) Vaccine 0.5 mL [Fluarix]",Influenza (split virion),Fluarix,
20000846,"Influenza, trivalent (PFS) Vaccine 0.5 mL [Fluad] (รายการยาสำรอง)",Influenza (surface antigen),Fluad,
20000848,Acetylcysteine Granule 100 mg (ส้ม) [Fluimucil],Acetylcysteine,Fluimucil,acetylcysteine (INN)
20000849,Acetylcysteine Granule 200 mg (เขียว) [Fluimucil],Acetylcysteine,Fluimucil,acetylcysteine (INN)
20000850,Flupentixol Tab 3 mg [Fluanxol],Flupentixol,Fluanxol,flupentixol (INN)
20000852,Fluconazole Cap 100 mg [Flucozole],Fluconazole,Flucozole,fluconazole (INN)
20000854,Sodium fluoride Tab 0.25 mg [Sodium fluoride],Sodium fluoride,Sodium Fluoride GPO,
20000855,Flunarizine Cap 5 mg [Simoyiam],Flunarizine,Simoyiam,flunarizine (INN)
20000857,Fluoxetine Tab 20 mg [Fulox],Fluoxetine,Fulox,"PROZAC, fluoxetine (INN)"
20000858,Fluvoxamine Tab 100 mg [Fluvoxin],Fluvoxamine,Fluvoxin,fluvoxamine (INN)
20000859,Fluvoxamine Tab 50 mg [Fluvoxin],Fluvoxamine,Fluvoxin,fluvoxamine (INN)
20000861,Fluorometholone Eye Drop 0.1% 5 mL [FML],Fluorometholone,FML,fluorometholone (INN)
20000862,Folic acid Tab 5 mg [Folic acid],Folic acid (Vitamin B9),Folic acid,"folic acid (INN), vitamin B9"
20000866,Polyethylene Glycol (PEG) Powder 10 g [Forlax],Macrogol (Polyethylene glycol; PEG),Forlax,"macrogol (INN), propylene glycol (USAN)"
20000868,Losartan+HCTZ Tab [Fortzaar 100/25],Losartan and HCTZ,Fortzaar,
20000870,Fosfomycin Inj 2 g [Fosmicin],Fosfomycin,Fosmicin,fosfomycin (INN)
20000877,"Ethanol, comb Spray 250 mL [Frekaderm]",Ethanol (Ethyl alcohol),Frekaderm,ethyl alcohol
20000879,Clobazam Tab 5 mg [Frisium],Clobazam,Frisium,clobazam (INN)
20000881,Sodium fusidate Tab 250 mg [Fucidin],sodium fusidate,Fucidin,"fusidic acid (INN), ฟูซิดิก แอซิด (RDU)"
20000883,Fusidic acid Eye Drop 1% 5 g [Fucithalmic],Fusidic acid,Fucithalmic,"fusidic acid (INN), ฟูซิดิก แอซิด (RDU)"
20000884,Fusidic acid+Hydrocortisone Cream 5 g [Fucidin H],Fusidic acid and Hydrocortisone,Fucidin H,
20000888,Furosemide Inj 20 mg/2 mL [Furetic-S],Furosemide,Furetic,"LASIX, furosemide (INN)"
