id,postcode,province_id,location
367,13130,14,13130 โพธิ์เอน ท่าเรือ พระนครศรีอยุธยา
368,13130,14,13130 ปากท่า ท่าเรือ พระนครศรีอยุธยา
369,13130,14,13130 หนองขนาก ท่าเรือ พระนครศรีอยุธยา
370,13130,14,13130 ท่าเจ้าสนุก ท่าเรือ พระนครศรีอยุธยา
371,18270,14,18270 ท่าหลวง ท่าเรือ พระนครศรีอยุธยา
372,13260,14,13260 นครหลวง นครหลวง พระนครศรีอยุธยา
373,13260,14,13260 ท่าช้าง นครหลวง พระนครศรีอยุธยา
374,13260,14,13260 บ่อโพง นครหลวง พระนครศรีอยุธยา
375,13260,14,13260 บ้านชุ้ง นครหลวง พระนครศรีอยุธยา
376,13260,14,13260 ปากจั่น นครหลวง พระนครศรีอยุธยา
377,13260,14,13260 บางระกำ นครหลวง พระนครศรีอยุธยา
378,13260,14,13260 บางพระครู นครหลวง พระนครศรีอยุธยา
379,13260,14,13260 แม่ลา นครหลวง พระนครศรีอยุธยา
380,13260,14,13260 หนองปลิง นครหลวง พระนครศรีอยุธยา
381,13260,14,13260 คลองสะแก นครหลวง พระนครศรีอยุธยา
382,13260,14,13260 สามไถ นครหลวง พระนครศรีอยุธยา
383,13260,14,13260 พระนอน นครหลวง พระนครศรีอยุธยา
384,13190,14,13190 บางไทร บางไทร พระนครศรีอยุธยา
385,13190,14,13190 บางพลี บางไทร พระนครศรีอยุธยา
386,13190,14,13190 สนามชัย บางไทร พระนครศรีอยุธยา
387,13190,14,13190 บ้านแป้ง บางไทร พระนครศรีอยุธยา
388,13190,14,13190 หน้าไม้ บางไทร พระนครศรีอยุธยา
389,13190,14,13190 บางยี่โท บางไทร พระนครศรีอยุธยา
390,13190,14,13190 แคออก บางไทร พระนครศรีอยุธยา
391,13190,14,13190 แคตก บางไทร พระนครศรีอยุธยา
392,13190,14,13190 ช่างเหล็ก บางไทร พระนครศรีอยุธยา
393,13190,14,13190 กระแชง บางไทร พระนครศรีอยุธยา
394,13190,14,13190 บ้านกลึง บางไทร พระนครศรีอยุธยา
395,13190,14,13190 ช้างน้อย บางไทร พระนครศรีอยุธยา
396,13190,14,13190 ห่อหมก บางไทร พระนครศรีอยุธยา
397,13190,14,13190 ไผ่พระ บางไทร พระนครศรีอยุธยา
398,13190,14,13190 กกแก้วบูรพา บางไทร พระนครศรีอยุธยา
399,13190,14,13190 ไม้ตรา บางไทร พระนครศรีอยุธยา
400,13190,14,13190 บ้านม้า บางไทร พระนครศรีอยุธยา
401,13190,14,13190 บ้านเกาะ บางไทร พระนครศรีอยุธยา
402,13290,14,13290 ราชคราม บางไทร พระนครศรีอยุธยา
403,13290,14,13290 ช้างใหญ่ บางไทร พระนครศรีอยุธยา
404,13290,14,13290 โพแตง บางไทร พระนครศรีอยุธยา
405,13290,14,13290 เชียงรากน้อย บางไทร พระนครศรีอยุธยา
406,13190,14,13190 โคกช้าง บางไทร พระนครศรีอยุธยา
407,13250,14,13250 บางบาล บางบาล พระนครศรีอยุธยา
408,13250,14,13250 วัดยม บางบาล พระนครศรีอยุธยา
409,13250,14,13250 ไทรน้อย บางบาล พระนครศรีอยุธยา
410,13250,14,13250 สะพานไทย บางบาล พระนครศรีอยุธยา
411,13250,14,13250 มหาพราหมณ์ บางบาล พระนครศรีอยุธยา
412,13250,14,13250 กบเจา บางบาล พระนครศรีอยุธยา
413,13250,14,13250 บ้านคลัง บางบาล พระนครศรีอยุธยา
414,13250,14,13250 พระขาว บางบาล พระนครศรีอยุธยา
415,13250,14,13250 น้ำเต้า บางบาล พระนครศรีอยุธยา
416,13250,14,13250 ทางช้าง บางบาล พระนครศรีอยุธยา
417,13250,14,13250 วัดตะกู บางบาล พระนครศรีอยุธยา
418,13250,14,13250 บางหลวง บางบาล พระนครศรีอยุธยา
419,13250,14,13250 บางหลวงโดด บางบาล พระนครศรีอยุธยา
